Letter,Category,Probability
U,train,5.973329608721656e-10
U,train,4.939494126221522e-12
U,train,9.299258784615638e-15
U,train,1.9368558120021026e-19
U,train,7.464061775830408e-18
U,train,9.119422550440959e-09
U,train,2.408769884942874e-11
U,train,4.7178268100999884e-14
U,train,7.45675968346314e-15
U,train,3.630313551942349e-13
U,train,2.449501835144474e-06
U,train,3.0120190738260055e-13
U,train,2.5293222377653635e-12
U,train,5.338785800817301e-17
U,train,1.7800274058552001e-13
U,train,2.2194986740942113e-05
U,train,2.8335251083411866e-14
U,train,3.5979789026613362e-12
U,train,2.61432708814624e-10
U,train,2.633871480563644e-14
U,train,5.843982187059282e-09
U,train,9.948692043793006e-12
U,train,3.919038249478035e-08
U,train,1.4521883313813506e-19
U,train,8.377780886803521e-07
U,train,2.0270948548201106e-12
U,train,2.6929081286652945e-05
U,train,2.291945799814954e-11
U,train,1.238383175302879e-14
U,train,1.8985168708240963e-06
U,train,1.1201612554190277e-10
U,train,1.3479215792739456e-17
U,train,1.807848537538348e-09
U,train,6.37978757822566e-07
U,train,2.109737523570132e-10
U,train,
U,train,1.481313241014949e-15
U,train,6.360043107401722e-14
U,train,1.5707914569756953e-12
U,train,3.5820246508527775e-12
U,train,3.438332214500406e-06
U,train,1.4773977874416033e-10
U,train,2.1286390428087998e-09
U,train,4.849896413361421e-07
U,train,9.325405031512801e-11
U,train,7.965778422658332e-06
U,train,1.2181693371041136e-12
U,train,0.0007730658981017768
U,train,1.110403088921963e-11
U,train,8.553229434123729e-15
U,train,2.128722629830462e-18
U,train,3.3315000064204625e-11
U,train,3.005299999948016e-20
U,train,2.1571148516219871e-16
U,train,1.5934588446907955e-13
U,train,7.869867951759701e-12
U,train,
U,train,6.677959518697207e-09
U,train,4.54870668719189e-15
U,train,9.560755742654692e-09
U,train,1.238746605292107e-11
U,train,1.754420583420166e-13
U,train,3.7327934254878514e-13
U,train,2.6105485554159388e-15
U,train,6.993115262187834e-17
U,train,8.090649039615982e-09
U,train,7.428439807721787e-11
U,train,3.443410001580105e-10
U,train,5.18283090056304e-11
U,train,1.0081941947959194e-09
U,train,1.2004339744464687e-09
U,train,1.7516162131858692e-12
U,train,1.4806715853410424e-08
U,train,2.3244288627211063e-07
U,train,3.2944046796101745e-13
U,train,6.744103886457964e-11
U,train,6.586633322092084e-11
U,train,6.257645818509786e-17
U,train,1.400145035296355e-20
U,train,4.167576928091471e-13
U,train,5.628308691503492e-13
U,train,2.971731021261803e-07
U,train,5.172129391439739e-10
U,train,9.681021175683702e-13
U,train,3.4457861453632494e-15
U,train,6.58814371945482e-07
U,train,2.7277181402496353e-08
U,train,5.314023873714824e-11
U,train,1.5575468692574646e-10
U,train,9.760428021365897e-10
U,train,3.4808931292928946e-09
U,train,1.7574774914454888e-14
U,train,7.253205674961904e-11
U,train,1.5136316137108474e-13
U,train,1.1754996975810172e-08
U,train,4.9019802973726545e-12
U,train,1.7525701213622763e-14
U,train,5.162224001129673e-14
U,train,6.915606427088366e-15
U,train,3.1609355297069694e-14
U,train,6.786576509099085e-13
U,train,1.533791288421682e-10
U,train,5.461437203901128e-15
U,train,7.098498144841869e-07
U,train,3.184279545975061e-15
U,train,2.4521058400795593e-20
U,train,1.621698260123594e-07
U,train,8.290414253535328e-13
U,train,8.918239410848905e-12
U,train,3.906215795268508e-09
U,train,6.189660735995625e-14
U,train,7.160696594899035e-18
U,train,4.83335864821105e-13
U,train,8.70678854535123e-14
U,train,3.0792119787292904e-07
U,train,9.627622254981816e-09
U,train,7.745596698749413e-12
U,train,1.6857332241215772e-07
U,train,5.655641871271655e-05
U,train,2.427145669777614e-13
U,train,3.564909789588455e-08
U,train,1.0317454356145728e-11
U,train,4.0405501816125576e-16
U,train,1.045677807099011e-17
U,train,1.7119408043247286e-16
U,train,1.948258159245597e-06
U,train,7.598265325055542e-22
U,train,3.921021493602517e-11
U,train,1.0755812405549396e-14
U,train,1.1702553370795954e-09
U,train,5.1957520454003466e-17
U,train,9.375156536579649e-16
U,train,1.3481668038883843e-12
U,train,2.9718675437218067e-13
U,train,4.745465029300775e-16
U,train,3.3128562827028363e-12
U,train,3.80083575723944e-10
U,train,5.41319281066599e-11
U,train,6.07011890838699e-13
U,train,2.654605752873971e-21
U,train,4.0628283615000427e-13
U,train,5.585655786682221e-18
U,train,7.369148694036376e-13
U,train,6.10770989339926e-10
U,train,4.302421974244908e-09
U,train,3.655257652113164e-09
U,train,2.022225409348266e-08
U,train,9.501131511660045e-16
U,train,
U,train,6.516517186971882e-11
U,train,7.555819164783983e-11
U,train,3.879696564013102e-11
U,train,2.917623282729098e-13
U,train,7.441885890788473e-18
U,train,4.2051865476498436e-20
U,train,1.0105625104089855e-12
U,train,5.3646861175593585e-08
U,train,5.138726111297842e-10
U,train,2.993063975714771e-16
U,train,1.9549855068135003e-09
U,train,1.0558289798012765e-09
U,train,7.392517587662129e-13
U,train,2.1373176666006355e-12
U,train,8.779493798627414e-11
U,train,3.81308699892724e-13
U,train,2.954539279897972e-09
U,train,1.819596448342231e-13
U,train,1.7790624247611808e-18
U,train,2.8166113885674804e-10
U,train,2.1965675806034923e-11
U,train,5.008759231650152e-20
U,train,1.2605640935734044e-16
U,train,6.167761440467601e-11
U,train,3.65376565808484e-13
U,train,1.5425868915563967e-10
U,train,0.0001431454293197021
U,train,6.47776143836154e-09
U,train,3.187744823662797e-06
U,train,9.746474738392408e-10
U,train,2.76718669021925e-20
U,train,4.471333486551823e-18
U,train,7.488107257813681e-06
U,train,1.1223156110872938e-16
U,train,1.279879658202046e-13
U,train,4.704198364180456e-09
U,train,2.5312444848490934e-11
U,train,9.521980019973015e-19
U,train,4.890789379388694e-13
U,train,5.762239101668454e-14
U,train,0.001202075625769794
U,train,1.250501438510021e-12
U,train,7.236157067427515e-14
U,train,2.5659296625235584e-06
U,train,1.5191741317783306e-23
U,train,0.0002765533863566816
U,train,1.0302854125399108e-09
U,train,
U,train,6.511855724783411e-12
U,train,3.2193879780321494e-19
U,train,2.6979369869358123e-14
U,train,3.8060644913517905e-11
U,train,4.5528671436222135e-14
U,train,1.465066725570138e-15
U,train,2.939031938826997e-13
U,train,1.3479725521285246e-14
U,train,8.992648292682759e-11
U,train,8.70678854535123e-14
U,train,0.000853136763907969
U,train,2.787599405457532e-15
U,train,1.0882190704109007e-09
U,train,2.1268622713704888e-12
U,train,1.3202375304111058e-10
U,train,7.875968147520555e-15
U,train,1.8534377591722384e-12
U,train,4.499951106184952e-11
U,train,1.0146688822487704e-08
U,train,1.7668179419505492e-10
U,train,2.9488826385204447e-06
U,train,4.999775422057548e-17
U,train,1.8038784221642004e-15
U,train,8.28011964548736e-11
U,train,3.40516379537803e-07
U,train,9.586835665598148e-12
U,train,1.2915609026720176e-08
U,train,5.3646861175593585e-08
U,train,1.4284945564213558e-06
U,train,1.2791160486358422e-07
U,train,6.686485132939568e-13
U,train,2.3773305271254392e-15
U,train,7.591665469007525e-13
U,train,6.172989772340945e-14
U,train,3.604579525487428e-12
U,train,1.1941531476763328e-14
U,train,2.024258094479592e-09
U,train,3.5820246508527775e-12
U,train,3.8384064282581676e-07
U,train,1.6369163802210096e-09
U,train,1.023051611416699e-13
U,train,6.22620748361169e-12
U,train,1.516708703075409e-10
U,train,8.658198733266047e-18
U,train,4.0814876456352067e-07
U,train,1.52109911038395e-12
U,train,8.39336065927565e-12
U,train,5.0129778800256375e-11
U,train,
U,train,1.9591954788053222e-17
U,train,2.0475206252701383e-10
U,train,2.529950506868772e-07
U,train,1.869743186944106e-07
U,train,9.521685078385851e-20
U,train,4.326537392240759e-11
U,train,2.989759861123792e-13
U,train,1.685491468617073e-10
U,train,2.2636793772790043e-08
U,train,1.1554445400463464e-08
U,train,1.7873981808524952e-11
U,train,1.400521568939439e-06
U,train,1.1702553370795954e-09
U,train,7.6804093099441e-16
U,train,3.3266829291278555e-07
U,train,2.0392514343825496e-09
U,train,8.264119301533944e-15
U,train,4.51551331048794e-11
U,train,1.357054646433653e-08
U,train,2.46998999031689e-09
U,train,7.989844896805209e-10
U,train,1.3312128092565767e-12
U,train,2.563824735737734e-14
U,train,4.83335864821105e-13
U,train,6.93216506419958e-08
U,train,4.555841880981323e-16
U,train,7.222117346827872e-06
U,train,8.048596400316518e-17
U,train,4.255292043902963e-20
U,train,1.2145796590701252e-09
U,train,1.3079648041730563e-12
U,train,0.0011756343301385641
U,train,1.2035795293741103e-07
U,train,2.6094321659914576e-16
U,train,1.9431705087983324e-17
U,train,6.784011130633871e-10
U,train,5.794112412083052e-10
U,train,1.0081896899087877e-14
U,train,1.1363355811866427e-09
U,train,7.050329690796902e-17
U,train,1.8043199380879567e-14
U,train,3.5704454665183225e-14
U,train,1.0691659146563892e-12
U,train,1.1388557028576673e-15
U,train,3.5160764545131423e-14
U,train,1.0794493771060232e-10
U,train,1.775093544376105e-10
U,train,2.2351792292041317e-11
U,train,2.991214318338181e-13
U,train,2.2748332995092824e-08
U,train,4.704391390331075e-11
U,train,8.934302742069633e-10
U,train,1.0600651023651153e-08
U,train,1.1291108429093907e-13
U,train,3.921021493602517e-11
U,train,9.24642140631704e-09
U,train,2.3250884995541093e-14
U,train,1.481670180698922e-14
U,train,6.240820482616982e-08
U,train,5.686634066754785e-20
U,train,1.1380044347456767e-15
U,train,1.0545530004790749e-09
U,train,6.727315238078471e-14
U,train,3.008272031479464e-08
U,train,3.4457861453632494e-15
U,train,5.3395648329007585e-15
U,train,3.394439396231519e-09
U,train,6.436171595680662e-09
U,train,1.1520408094156664e-07
U,train,2.0418090506056473e-16
U,train,1.7304076891377917e-06
U,train,7.940761221313097e-13
U,train,7.287342604356262e-12
U,train,3.0777957817917923e-06
U,train,1.6692102208911916e-14
U,train,2.7515088731749904e-12
U,train,5.877303540646474e-17
U,train,2.658296871516086e-08
U,train,2.6914647150988458e-06
U,train,1.793701076557852e-09
U,train,7.275138614204479e-06
U,train,7.470785099849239e-18
U,train,0.002011904027312994
U,train,5.236600608975357e-14
U,train,8.107254423350696e-09
U,train,1.0276069275019784e-12
U,train,2.4624108307946813e-10
U,train,4.1580378029593135e-11
U,train,2.111577259711339e-06
U,train,2.1404107530972015e-15
U,train,8.348399079785747e-16
U,train,6.4951221484532695e-12
U,train,2.5499127787043108e-06
U,train,1.694158704173329e-17
U,train,1.780928471362131e-08
U,train,3.951798888124358e-10
U,train,3.5111343086452473e-12
U,train,6.606709000802078e-20
U,train,1.0816703910061613e-15
U,train,2.2835472401894208e-10
U,train,1.4887841393723678e-13
U,train,2.832389531248758e-11
U,train,7.134215648359069e-20
U,train,8.042425368249076e-14
U,train,8.74222507718514e-08
U,train,0.00011807886767201126
U,train,3.981735427482924e-11
U,train,1.110867040715613e-11
U,train,2.5499127787043108e-06
U,train,1.1410834499514522e-09
U,train,6.649021229906678e-16
U,train,5.48388516108389e-06
U,train,2.518115110958924e-13
U,train,8.64779642007531e-19
U,train,1.4861201191092993e-13
U,train,1.4213801034605733e-13
U,train,2.7686193615483745e-11
U,train,1.8884027674914705e-10
U,train,1.4547583346020531e-15
U,train,4.3288139484271434e-23
U,train,5.886837648209561e-14
U,train,4.93758012254375e-09
U,train,1.5571548217518938e-10
U,train,1.1422647361314375e-07
U,train,4.8400863761344226e-08
U,train,3.007819687761426e-11
U,train,3.2457091281670215e-15
U,train,3.187744823662797e-06
U,train,1.1002236899315676e-09
U,train,1.391453141943999e-12
U,train,1.3889480499074125e-07
U,train,2.6088417884317927e-11
U,train,9.024308837979333e-07
U,train,9.560755742654692e-09
U,train,1.8689856062792387e-07
U,train,4.678256141309699e-14
U,train,1.5441907970789193e-18
U,train,1.656314017586534e-19
U,train,1.8566722917006664e-15
U,train,1.257624492199738e-16
U,train,1.958003204016734e-10
U,train,4.912590725325572e-07
U,train,2.71637204916908e-13
U,train,1.746457769513654e-07
U,train,2.193986745752108e-12
U,train,3.9308075072917365e-19
U,train,7.893315450042959e-13
U,train,2.1291341357077692e-13
U,train,2.2539972110990902e-09
U,train,3.2502003932677326e-07
U,train,4.744169501691431e-09
U,train,1.9306173955520312e-13
U,train,5.905128837661573e-16
U,train,1.8245896059223415e-14
U,train,2.060717152474467e-09
U,train,8.456835925985118e-12
U,train,3.245009122024155e-19
U,train,3.2211237258224223e-13
U,train,1.494420303060906e-06
U,train,3.81308699892724e-13
U,train,6.214543620546465e-16
U,train,1.2891531104338577e-13
U,train,3.2961031907335903e-12
U,train,7.527009438490495e-05
U,train,5.6772877956960677e-14
U,train,3.0232885597274175e-17
U,train,2.2142185307494344e-10
U,train,1.9785117554710352e-14
U,train,3.038764504435579e-21
U,train,1.0291257429573264e-11
U,train,6.481798333745487e-14
U,train,3.4932241543828013e-09
U,train,1.5416324900680012e-12
U,train,3.0620248003820905e-10
U,train,2.9226137308625686e-17
U,train,8.674210384170757e-23
U,train,6.170629197396066e-16
U,train,1.7865043212134113e-12
U,train,3.0557856115419974e-19
U,train,1.0517711918414663e-12
U,train,1.461085890946609e-13
U,train,2.9045760319018903e-16
U,train,1.6207952757696376e-09
U,train,3.923020220307494e-14
U,train,5.507929667913913e-10
U,train,1.0927365678981005e-09
U,train,4.293978417990729e-05
U,train,2.3661040371458254e-14
U,train,8.487209912739496e-17
U,train,8.316574696704687e-14
U,train,2.5004838766398533e-16
U,train,1.1698953099130958e-14
U,train,1.7445678679450793e-08
U,train,1.4284683436116552e-09
U,train,6.424114712411111e-13
U,train,9.330029797523492e-15
U,train,1.8853552074572788e-13
U,train,6.113636885629603e-08
U,train,5.4131842779948924e-14
U,train,1.869743186944106e-07
U,train,6.177187206191093e-09
U,train,4.180044310686526e-09
U,train,1.0992933126285909e-11
U,train,2.2882561123704903e-10
U,train,3.341229097321796e-19
U,train,8.933488411590635e-17
U,train,1.0063580191399524e-08
U,train,8.271784102673648e-15
U,train,1.146118938777363e-05
U,train,2.7225722121215767e-08
U,train,9.054742199088306e-12
U,train,2.0253615451437668e-10
U,train,7.312198264421144e-15
U,train,1.2470973143052788e-09
U,train,1.549719286231266e-08
U,train,0.0007730658981017768
U,train,2.1303935720563827e-13
U,train,1.0970161667955836e-08
U,train,7.72087602740612e-08
U,train,2.0101911942741607e-13
U,train,1.5011200832706906e-12
U,train,2.9718675437218067e-13
U,train,1.1223206392019236e-11
U,train,7.893315450042959e-13
U,train,2.7800015761636487e-11
U,train,1.665446371756552e-16
U,train,4.0422083458224733e-08
U,train,3.9522781491996284e-08
U,train,3.1073694837599627e-17
U,train,1.5766077865464467e-07
U,train,1.2193873298246838e-12
U,train,6.365146607963871e-16
U,train,6.272937030926684e-11
U,train,2.7081374447305933e-16
U,train,2.6863920823820746e-19
U,train,2.0167582068329054e-13
U,train,2.9021554048824783e-09
U,train,2.698474110829352e-09
U,train,7.033704948671362e-16
U,train,1.3006950894123293e-06
U,train,4.359339766338982e-15
U,train,1.3392618958274483e-10
U,train,1.245379927655721e-11
U,train,5.207948200562042e-20
U,train,3.2286648940331453e-13
U,train,8.699853988256012e-13
U,train,4.8087889226167135e-09
U,train,5.183192541835524e-09
U,train,1.4197899522727653e-09
U,train,5.304812578793561e-13
U,train,
U,train,4.662179435399594e-06
U,train,2.3475044895369674e-20
U,train,8.811190167247462e-13
U,train,3.3928861388348206e-20
U,train,4.524789917748073e-11
U,train,1.261021018508779e-12
U,train,7.40615763161756e-11
U,train,6.824828687967965e-06
U,train,9.720173999028248e-09
U,train,3.416671667810789e-10
U,train,1.793431870320328e-19
U,train,4.626307149868669e-12
U,train,1.1959990289800437e-11
U,train,1.0298167700539818e-11
U,train,3.3098772291850764e-06
U,train,2.2056103471390642e-11
U,train,4.318618216942599e-13
U,train,1.0016882470154087e-06
U,train,3.394615032135045e-16
U,train,9.758180929964055e-09
U,train,5.07365452187065e-23
U,train,1.186062270619459e-08
U,train,6.913391012414822e-15
U,train,1.1752030331990682e-05
U,train,4.032867764180992e-07
U,train,5.449952156233451e-10
U,train,2.3668904702844884e-07
U,train,5.0949492021168385e-12
U,train,2.129548590801278e-07
U,train,1.048030585926174e-12
U,train,5.784331680303012e-09
U,train,1.4208495491274675e-12
U,train,6.32464729460186e-14
U,train,3.098872625173499e-08
U,train,3.82578302371428e-10
U,train,2.980753421866211e-08
U,train,4.654248340896228e-12
U,train,4.136392817599699e-06
U,train,7.751184851843995e-19
U,train,7.914089827920634e-09
U,train,5.303567428184998e-17
U,train,1.4291155932266708e-11
U,train,1.9708522202807253e-24
U,train,6.889976227224998e-25
U,train,1.1641697710729204e-05
U,train,1.1284638154474003e-11
U,train,6.330362225526187e-07
U,train,2.010792350497486e-14
U,train,2.1975269248741824e-07
U,train,8.1874546205285e-13
U,train,1.0712397890656555e-16
U,train,1.66921747149322e-13
U,train,8.342601783006831e-13
U,train,9.367933095916214e-09
U,train,2.4086725503025264e-08
U,train,2.2900100218881114e-11
U,train,6.886940291054439e-14
U,train,1.0006120281305653e-12
U,train,2.7800015761636487e-11
U,train,3.822872126821829e-14
U,train,1.1995644804066863e-20
U,train,2.1649042693076825e-13
U,train,1.3113420209265314e-05
U,train,1.6522280785075138e-15
U,train,1.1126768451920344e-13
U,train,5.859227167093195e-05
U,train,8.555524573239381e-07
U,train,2.8888222369793937e-10
U,train,4.234605429828518e-16
U,train,3.943909643311372e-09
U,train,9.901706476966865e-08
U,train,1.2755625844299124e-26
U,train,6.360930457137202e-21
U,train,1.3241462776519136e-14
U,train,5.523196917184281e-13
U,train,1.8686300336939743e-12
U,train,3.65376565808484e-13
U,train,1.5030679058366365e-16
